4217600;-28.56876243;-49.56638526;2020-09-01;2021-04-30
4301057;-29.51570566;-49.88960367;2020-09-01;2021-04-30
2705606;-8.946770682;-35.6325046;2020-09-01;2021-04-30
4218251;-26.639385;-50.66636821;2020-09-01;2021-04-30
4218301;-26.16958098;-50.24282662;2020-09-01;2021-04-30
3139102;-21.491491;-44.36340652;2020-09-01;2021-04-30
3139201;-17.856578;-42.14841665;2020-09-01;2021-04-30
4219705;-26.97491008;-52.52037352;2020-09-01;2021-04-30
4306957;-27.51168556;-52.72890353;2020-09-01;2021-04-30
4300059;-28.21321551;-52.06223851;2020-09-01;2021-04-30
4300570;-29.36900871;-51.31640823;2020-09-01;2021-04-30
4300646;-27.3581208;-53.19439555;2020-09-01;2021-04-30
4116406;-22.91920959;-51.78880505;2020-09-01;2021-04-30
2202045;-4.53804757;-42.0809228;2020-09-01;2021-04-30
4312385;-29.13497646;-51.65518085;2020-09-01;2021-04-30
2513851;-7.224964706;-36.60383385;2020-09-01;2021-04-30
4303509;-30.92914253;-51.74863407;2020-09-01;2021-04-30
4303608;-29.05880184;-50.08808715;2020-09-01;2021-04-30
3145703;-21.3290765;-43.50772113;2020-09-01;2021-04-30
4304200;-29.711454;-52.81035755;2020-09-01;2021-04-30
5214051;-13.77997207;-50.18276823;2020-09-01;2021-04-30
4304358;-31.58730784;-53.71434624;2020-09-01;2021-04-30
4304507;-31.27799539;-52.67953444;2020-09-01;2021-04-30
3146750;-16.778726;-40.40351945;2020-09-01;2021-04-30
4205209;-27.28383601;-51.42236799;2020-09-01;2021-04-30
4205308;-26.84450318;-52.25322886;2020-09-01;2021-04-30
4205357;-26.75628458;-53.32938419;2020-09-01;2021-04-30
4205407;-27.61088355;-48.5229608;2020-09-01;2021-04-30
3146909;-19.371841;-44.66060226;2020-09-01;2021-04-30
3147105;-19.8458395;-44.64243366;2020-09-01;2021-04-30
4304655;-28.9495943;-54.56068775;2020-09-01;2021-04-30
